"obn","time","session","period","group","game","subjectid","subject","message","messagecode","late","type","strategy1","strategy2","payoff_1","payoff_2","payoff_manager","surplus_babbling"
"3276","4","2","14","9","5","223","23","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","21","35","56","64"
"3277","5","2","14","9","5","210","10","Es el juego: 5","Es el juego 5","1","1","2","2","21","35","56","64"
"3278","7","2","14","9","5","204","4","Es el juego: 5","Es el juego 5","1","2","2","2","21","35","56","64"
"3279","7","2","14","9","5","223","23","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","21","35","56","64"
"3280","9","2","14","9","5","204","4","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","2","2","21","35","56","64"
"3281","11","2","14","9","5","204","4","F está diciendo la verdad","F está diciendo la verdad","1","2","2","2","21","35","56","64"
"3282","11","2","14","9","5","210","10","C está diciendo la verdad","C está diciendo la verdad","1","1","2","2","21","35","56","64"
"3283","13","2","14","9","5","210","10","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","21","35","56","64"
"5562","1","3","14","1","5","321","21","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","32","32","64","64"
"5563","3","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5564","18","3","14","1","5","318","18","Es el juego: 5","Es el juego 5","1","1","3","3","32","32","64","64"
"5565","18","3","14","1","5","321","21","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","32","32","64","64"
"5566","20","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5567","22","3","14","1","5","318","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","32","32","64","64"
"5568","24","3","14","1","5","302","2","Es el juego: 3","Es el juego 3","1","2","3","3","32","32","64","64"
"5569","28","3","14","1","5","318","18","C está mintiendo","C está mintiendo","1","1","3","3","32","32","64","64"
"5570","28","3","14","1","5","302","2","F está mintiendo","F está mintiendo","1","2","3","3","32","32","64","64"
"5571","30","3","14","1","5","318","18","Es el juego: 5","Es el juego 5","1","1","3","3","32","32","64","64"
"5572","31","3","14","1","5","302","2","Es el juego: 3","Es el juego 3","1","2","3","3","32","32","64","64"
"5573","32","3","14","1","5","318","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","32","32","64","64"
"5574","33","3","14","1","5","302","2","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","32","32","64","64"
"5575","34","3","14","1","5","318","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","32","32","64","64"
"5576","35","3","14","1","5","318","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","32","32","64","64"
"5577","38","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5578","39","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5579","40","3","14","1","5","318","18","Es el juego: 5","Es el juego 5","1","1","3","3","32","32","64","64"
"5580","40","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5581","42","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5582","43","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5583","44","3","14","1","5","302","2","Es el juego: 4","Es el juego 4","1","2","3","3","32","32","64","64"
"5584","44","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5585","45","3","14","1","5","318","18","Es el juego: 5","Es el juego 5","1","1","3","3","32","32","64","64"
"5586","46","3","14","1","5","321","21","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","32","32","64","64"
"5587","1","3","14","2","2","327","27","¿En qué juego estamos?","¿En qué juego estamos?","1","0","2","2","33","47","80","72"
"5588","5","3","14","2","2","310","10","Es el juego: 2","Es el juego 2","1","1","2","2","33","47","80","72"
"5589","5","3","14","2","2","327","27","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","33","47","80","72"
"5590","14","3","14","2","2","327","27","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","33","47","80","72"
"5591","23","3","14","2","2","301","1","F está diciendo la verdad","F está diciendo la verdad","1","2","2","2","33","47","80","72"
"5592","39","3","14","2","2","310","10","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","33","47","80","72"
"5593","1","3","14","3","2","319","19","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","36","36","72","72"
"5594","3","3","14","3","2","319","19","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"5595","3","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5596","5","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5597","7","3","14","3","2","319","19","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"5598","7","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5599","9","3","14","3","2","312","12","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","36","36","72","72"
"5600","10","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5601","11","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5602","12","3","14","3","2","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","36","36","72","72"
"5603","13","3","14","3","2","312","12","C está mintiendo","C está mintiendo","1","1","3","3","36","36","72","72"
"5604","15","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5605","15","3","14","3","2","312","12","C está mintiendo","C está mintiendo","1","1","3","3","36","36","72","72"
"5606","16","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5607","17","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5608","18","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5609","19","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5610","19","3","14","3","2","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","36","36","72","72"
"5611","21","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5612","22","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5613","23","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5614","24","3","14","3","2","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","36","36","72","72"
"5615","26","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5616","27","3","14","3","2","312","12","C está mintiendo","C está mintiendo","1","1","3","3","36","36","72","72"
"5617","28","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5618","29","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5619","30","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5620","31","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5621","31","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5622","33","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5623","35","3","14","3","2","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","36","36","72","72"
"5624","36","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5625","36","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5626","37","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5627","38","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5628","39","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5629","39","3","14","3","2","307","7","Es el juego: 1","Es el juego 1","1","2","3","3","36","36","72","72"
"5630","40","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5631","41","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5632","42","3","14","3","2","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","36","36","72","72"
"5633","43","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5634","44","3","14","3","2","307","7","F está mintiendo","F está mintiendo","1","2","3","3","36","36","72","72"
"5635","44","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5636","45","3","14","3","2","312","12","Es el juego: 3","Es el juego 3","1","1","3","3","36","36","72","72"
"5637","2","3","14","4","2","325","25","¿En qué juego estamos?","¿En qué juego estamos?","1","0","2","2","33","47","80","72"
"5638","2","3","14","4","2","306","6","Es el juego: 2","Es el juego 2","1","2","2","2","33","47","80","72"
"5639","3","3","14","4","2","314","14","Es el juego: 2","Es el juego 2","1","1","2","2","33","47","80","72"
"5640","4","3","14","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","33","47","80","72"
"5641","6","3","14","4","2","306","6","F está diciendo la verdad","F está diciendo la verdad","1","2","2","2","33","47","80","72"
"5642","11","3","14","4","2","314","14","C está diciendo la verdad","C está diciendo la verdad","1","1","2","2","33","47","80","72"
"5643","13","3","14","4","2","314","14","Es el juego: 2","Es el juego 2","1","1","2","2","33","47","80","72"
"5644","13","3","14","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","33","47","80","72"
"5645","15","3","14","4","2","306","6","Es el juego: 2","Es el juego 2","1","2","2","2","33","47","80","72"
"5646","16","3","14","4","2","314","14","Es el juego: 2","Es el juego 2","1","1","2","2","33","47","80","72"
"5647","41","3","14","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","1","0","2","2","33","47","80","72"
"5648","3","3","14","5","3","315","15","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"5649","3","3","14","5","3","323","23","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","40","40","80","80"
"5650","6","3","14","5","3","315","15","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","40","40","80","80"
"5651","8","3","14","5","3","315","15","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"5652","9","3","14","5","3","323","23","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","40","40","80","80"
"5653","12","3","14","5","3","315","15","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"5654","12","3","14","5","3","304","4","Es el juego: 3","Es el juego 3","1","2","3","3","40","40","80","80"
"5655","25","3","14","5","3","315","15","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"5656","2","3","14","6","5","326","26","¿En qué juego estamos?","¿En qué juego estamos?","1","0","5","5","54","26","80","64"
"5657","11","3","14","6","5","317","17","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"5658","13","3","14","6","5","326","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","5","5","54","26","80","64"
"5659","34","3","14","6","5","326","26","¿En qué juego estamos?","¿En qué juego estamos?","1","0","5","5","54","26","80","64"
"5660","2","3","14","7","5","322","22","¿En qué juego estamos?","¿En qué juego estamos?","1","0","2","2","21","35","56","64"
"5661","3","3","14","7","5","322","22","¿En qué juego estamos?","¿En qué juego estamos?","1","0","2","2","21","35","56","64"
"5662","8","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5663","9","3","14","7","5","311","11","Es el juego: 5","Es el juego 5","1","1","2","2","21","35","56","64"
"5664","11","3","14","7","5","309","9","F está mintiendo","F está mintiendo","1","2","2","2","21","35","56","64"
"5665","11","3","14","7","5","311","11","C está mintiendo","C está mintiendo","1","1","2","2","21","35","56","64"
"5666","13","3","14","7","5","311","11","C está mintiendo","C está mintiendo","1","1","2","2","21","35","56","64"
"5667","13","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5668","14","3","14","7","5","311","11","C está mintiendo","C está mintiendo","1","1","2","2","21","35","56","64"
"5669","16","3","14","7","5","311","11","C está mintiendo","C está mintiendo","1","1","2","2","21","35","56","64"
"5670","16","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5671","17","3","14","7","5","311","11","Es el juego: 5","Es el juego 5","1","1","2","2","21","35","56","64"
"5672","18","3","14","7","5","309","9","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","2","2","21","35","56","64"
"5673","19","3","14","7","5","311","11","Es el juego: 5","Es el juego 5","1","1","2","2","21","35","56","64"
"5674","19","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5675","20","3","14","7","5","311","11","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","21","35","56","64"
"5676","21","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5677","21","3","14","7","5","311","11","Es el juego: 5","Es el juego 5","1","1","2","2","21","35","56","64"
"5678","23","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
"5679","23","3","14","7","5","311","11","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","21","35","56","64"
"5680","24","3","14","7","5","309","9","Es el juego: 2","Es el juego 2","1","2","2","2","21","35","56","64"
