"session","period","group","game","Type","message","any_suggestion","suggest_safe","suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"30","17","2","1","2","yo creo que al igualar c y f nos daran algo","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"30","17","2","1","1","No creo yo jajajaja","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","17"
"30","17","2","1","1","NA","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","17"
"30","17","2","1","0","seguro q luego hacen una compensacion","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","26"
"30","17","2","1","2","jajajajajajajajajjaaja","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"30","17","2","1","1","No tendremos esa suerte","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","17"
"30","17","2","1","2","a eso me refiero","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"30","17","2","1","0","es trabajo en equipo en teoria","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","26"
"30","18","2","4","2","graciassss","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","2","NA","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","1","el que tiene q dar gracia es A","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","17"
"30","18","2","4","1","fila uno","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","ci","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","si","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","3/3 entonces?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","si","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","joder","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","xd","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","jajajjaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","elige","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","la 33","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","oki","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","gracias","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","NA","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","42495","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","en la 44","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","vale","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","que hacemos?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","1","juego 1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","fila","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","columna 1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","igual","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","0","juego 1?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","20"
"30","18","2","4","2","el ganara el doble que nosotros","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","1","ya","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","pero esta hecho asi el juego","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","2","todo 1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","0","jejeje pues si :(","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","20"
"30","18","2","4","1","claro rula y au","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","0","vale, todo 1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","20"
"30","18","2","4","1","jajajaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","a doblar en la ruleta esa es buena jaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","2","todo 1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","8"
"30","18","2","4","1","que pesaos jajaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","me llevo to poco","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","0","ajajajaj","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","20"
"30","18","2","4","1","pero bueno","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","1","jajjajajaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","18"
"30","18","2","4","2","Elige f1 c1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","1","tendriamos que coger f3c3","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","15"
"30","18","2","4","1","entonces juego 1 f1c1 juego 3f3c3 (este caso) 5 f5c5","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","15"
"30","18","2","4","2","SI","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","1","y en el 2 y 4?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","15"
"30","18","2","4","1","el 22 y el 44?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","15"
"30","18","2","4","2","Al menos este bloque hemos estado mas atentos","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","2","NA","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","2","En el y en el 2","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","2","Lo explico otra vez","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","0","en c3f3 siempre reparte bn","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","26"
"30","18","2","4","2","Si, pero no se saca mas beneficio","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","5"
"30","18","2","4","0","no estaria el chat","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","26"
"30","18","2","4","2","claro","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","Ya eso es verdad","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","17"
"30","18","2","4","1","Y lo de hacer 2 rondas será por algo no?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","17"
"30","18","2","4","2","aunque es una investigacion , les da igual quien s elo quede","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","ni idea jajaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","0","hay mas rondas?","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","26"
"30","18","2","4","0","me muero","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","26"
"30","18","2","4","2","nose","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","podrian cambiar el juego","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","jajaja","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","0","que calor hace","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","26"
"30","18","2","4","2","1","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","siis","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","1","yo al principio no había pillado el juego","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","17"
"30","18","2","4","2","jajajajajajaaj","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"30","18","2","4","2","si esque en verdad no tiene demasiado sentido","1","1","0","1","0","0","0","0","0","0.33333334","0","0","0","0","0","0","1","2"
"31","1","2","3","1","3.3","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","17"
"31","1","2","3","0","ya, yo pensaba que no podia saber el juego","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","1","2","3","0","asi no tiene mucho sentido","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","1","2","3","0","jajaja","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","1","2","3","1","Jajajaja","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","17"
"31","1","2","3","1","Me refería antes a que en teoria hay 18 rondas pero se hacen en plan 2 sesiones de 9 y 9","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","17"
"31","1","2","3","1","Que será por algo alomejor","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","17"
"31","1","2","3","0","ah ni idea, igual ponderan difernte","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","1","2","3","2","esta gente se esta contando sus vidas","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","2"
"31","1","2","3","0","pero me lo estoy inventando","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","1","2","3","1","Porque si es lo mismo porque no las hacen seguidas?","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","17"
"31","1","2","3","0","en la segunda ronda la gente se pune chunga","1","0.5","0.5","0.5","0","0","0.5","1","0","0.66666669","0","0","0","0","0","0","1","26"
"31","2","2","1","0","jajaja","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","26"
"31","2","2","1","1","Ellos sabran!","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","17"
"31","2","2","1","0","pone*","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","26"
"31","2","2","1","2","jajajajajaajaj","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","2"
"31","2","2","1","1","Nos queda poco ya","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","17"
"31","2","2","1","2","3 ronditas","1","0","1","1","0.33333334","0.66666669","0.5","0.33333334","0","0","0","0","0","0","0","0","1","2"
"31","3","2","5","0","van a decir, esta tia no mira ni la tabla jajaja","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","26"
"31","3","2","5","1","Jajajajaja","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","3","2","5","2","jajajajajajaj","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","3","2","5","1","En general la gente ni la mira","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","3","2","5","2","con lo que me den me voy a comprar medio consum","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","3","2","5","1","Supongo que la mayoría estarán haciendo lo mismo que nosotros","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","3","2","5","2","que hambre","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","3","2","5","1","Yo también tengo mucha hambre","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","3","2","5","2","seguro que hay un A codicioso por ahi","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","3","2","5","0","mi hermana ayer se llevo 16, a ver si hay suerte y se estiran mas","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","26"
"31","3","2","5","1","Y se me está haciendo un poco largo","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","3","2","5","2","que los tiene en negativoa todos jajaja","1","1","1","0.5","1","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","4","2","3","1","Yo la última vez me lleve 23","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","4","2","3","0","otra ronda mas y me da un parraque","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","26"
"31","4","2","3","1","Hoy no creo que tanto","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","4","2","3","0","yo 41","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","26"
"31","4","2","3","1","Ostras que bien!!","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","17"
"31","4","2","3","2","un colega el otro dia 46","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","4","2","3","0","sisi, flipe","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","26"
"31","4","2","3","2","la 1 no para","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","4","2","3","2","tendria que salir la 3","1","1","1","1","0.33333334","0.33333334","0.5","0.33333334","0","0.66666669","0","0","0","0","0","0","1","2"
"31","5","2","4","1","En realidad nos lo estarán leyendo todo","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","17"
"31","5","2","4","2","si","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","2"
"31","5","2","4","1","No estaría mal la verdad","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","17"
"31","5","2","4","2","seguro","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","2"
"31","5","2","4","1","Jajajajaj","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","17"
"31","5","2","4","0","la gente esta concretada a tope eh","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","26"
"31","5","2","4","0","jajaja","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","26"
"31","5","2","4","1","Si si","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","17"
"31","5","2","4","2","diran estos que hacen que bo hablan del juego jajaj","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","2"
"31","5","2","4","1","Se les va la vida ne ello","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","17"
"31","5","2","4","0","jajajaja","1","1","0","1","0","0.33333334","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","26"
"31","6","2","3","2","les puede el dinero","1","0","0","1","0","0.33333334","1","0.66666669","0","0.33333334","0","0","0","0","0","0","1","2"
"31","6","2","3","1","Nos queda unaaa!!!!!","1","0","0","1","0","0.33333334","1","0.66666669","0","0.33333334","0","0","0","0","0","0","1","17"
"31","6","2","3","2","menosmal jajaja","1","0","0","1","0","0.33333334","1","0.66666669","0","0.33333334","0","0","0","0","0","0","1","2"
"31","6","2","3","1","Qué ganas de verdad","1","0","0","1","0","0.33333334","1","0.66666669","0","0.33333334","0","0","0","0","0","0","1","17"
